"Year","Location Description","Data Source","Topic Description","Measure Description","Response","Data Value Type","Data Value","Low Confidence Limit","High Confidence Limit","Sample Size","Gender","Age","Race","Education"
"2014","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","22.0","19.7","24.3","3504","Male","All Ages","All Races","All Grades"
"2014","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","16.5","14.7","18.3","4861","Female","All Ages","All Races","All Grades"
"2014","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","25.5","24.1","26.9","8365","Overall","All Ages","All Races","All Grades"
"2014","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","29.9","27.7","32.1","3504","Male","All Ages","All Races","All Grades"
"2014","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","21.3","19.6","23.0","4861","Female","All Ages","All Races","All Grades"
"2014","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","55.4","53.7","57.1","8365","Overall","All Ages","All Races","All Grades"
"2014","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","48.1","45.6","50.6","3504","Male","All Ages","All Races","All Grades"
"2014","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","62.3","60.2","64.4","4861","Female","All Ages","All Races","All Grades"
"2013","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","19.1","17.9","20.3","9096","Overall","All Ages","All Races","All Grades"
"2013","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","22.2","20.3","24.1","3847","Male","All Ages","All Races","All Grades"
"2013","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","16.2","14.7","17.7","5249","Female","All Ages","All Races","All Grades"
"2013","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","25.4","24.1","26.7","9096","Overall","All Ages","All Races","All Grades"
"2013","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","29.8","27.8","31.8","3847","Male","All Ages","All Races","All Grades"
"2013","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","21.2","19.7","22.7","5249","Female","All Ages","All Races","All Grades"
"2013","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","55.5","54.0","57.0","9096","Overall","All Ages","All Races","All Grades"
"2013","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","48.0","45.7","50.3","3847","Male","All Ages","All Races","All Grades"
"2013","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","62.7","60.8","64.6","5249","Female","All Ages","All Races","All Grades"
"2012","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","19.3","18.2","20.4","8627","Overall","All Ages","All Races","All Grades"
"2012","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","22.0","20.2","23.8","3534","Male","All Ages","All Races","All Grades"
"2012","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","16.7","15.4","18.0","5093","Female","All Ages","All Races","All Grades"
"2012","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","24.9","23.8","26.0","8627","Overall","All Ages","All Races","All Grades"
"2012","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","29.7","27.9","31.5","3534","Male","All Ages","All Races","All Grades"
"2012","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","20.4","19.1","21.7","5093","Female","All Ages","All Races","All Grades"
"2012","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","55.8","54.5","57.1","8627","Overall","All Ages","All Races","All Grades"
"2012","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","48.3","46.2","50.4","3534","Male","All Ages","All Races","All Grades"
"2012","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","62.9","61.2","64.6","5093","Female","All Ages","All Races","All Grades"
"2011","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","21.5","20.3","22.7","9388","Overall","All Ages","All Races","All Grades"
"2011","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","24.9","22.9","26.9","3786","Male","All Ages","All Races","All Grades"
"2011","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","18.2","16.8","19.6","5602","Female","All Ages","All Races","All Grades"
"2011","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","24.9","23.8","26.0","9388","Overall","All Ages","All Races","All Grades"
"2011","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","28.6","26.8","30.4","3786","Male","All Ages","All Races","All Grades"
"2011","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","21.4","20.1","22.7","5602","Female","All Ages","All Races","All Grades"
"2011","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","53.6","52.2","55.0","9388","Overall","All Ages","All Races","All Grades"
"2011","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","46.5","44.4","48.6","3786","Male","All Ages","All Races","All Grades"
"2011","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","60.4","58.7","62.1","5602","Female","All Ages","All Races","All Grades"
"2015","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","15.2","14.3","16.1","11683","Overall","All Ages","All Races","All Grades"
"2015","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","17.7","16.2","19.2","4934","Male","All Ages","All Races","All Grades"
"2015","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","12.9","11.8","14.0","6749","Female","All Ages","All Races","All Grades"
"2015","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","24.2","23.2","25.2","11683","Overall","All Ages","All Races","All Grades"
"2015","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","25.7","24.2","27.2","4934","Male","All Ages","All Races","All Grades"
"2015","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","22.8","21.5","24.1","6749","Female","All Ages","All Races","All Grades"
"2015","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","60.6","59.4","61.8","11683","Overall","All Ages","All Races","All Grades"
"2015","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","56.5","54.7","58.3","4934","Male","All Ages","All Races","All Grades"
"2015","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","64.3","62.8","65.8","6749","Female","All Ages","All Races","All Grades"
"2014","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","14.4","13.3","15.5","6408","Overall","All Ages","All Races","All Grades"
"2014","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","17.0","15.1","18.9","2680","Male","All Ages","All Races","All Grades"
"2014","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","12.0","10.7","13.3","3728","Female","All Ages","All Races","All Grades"
"2014","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","23.6","22.4","24.8","6408","Overall","All Ages","All Races","All Grades"
"2014","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","26.6","24.6","28.6","2680","Male","All Ages","All Races","All Grades"
"2014","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","20.9","19.4","22.4","3728","Female","All Ages","All Races","All Grades"
"2014","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","62.0","60.5","63.5","6408","Overall","All Ages","All Races","All Grades"
"2014","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","56.4","54.0","58.8","2680","Male","All Ages","All Races","All Grades"
"2014","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","67.2","65.3","69.1","3728","Female","All Ages","All Races","All Grades"
"2013","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","16.6","15.5","17.7","8659","Overall","All Ages","All Races","All Grades"
"2013","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","19.3","17.5","21.1","3583","Male","All Ages","All Races","All Grades"
"2013","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","14.1","12.7","15.5","5076","Female","All Ages","All Races","All Grades"
"2013","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","25.0","23.9","26.1","8659","Overall","All Ages","All Races","All Grades"
"2013","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","28.2","26.3","30.1","3583","Male","All Ages","All Races","All Grades"
"2013","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","22.1","20.7","23.5","5076","Female","All Ages","All Races","All Grades"
"2013","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","58.4","57.0","59.8","8659","Overall","All Ages","All Races","All Grades"
"2013","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","52.5","50.3","54.7","3583","Male","All Ages","All Races","All Grades"
"2013","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","63.7","62.0","65.4","5076","Female","All Ages","All Races","All Grades"
"2012","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","16.2","14.8","17.6","5925","Overall","All Ages","All Races","All Grades"
"2012","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","19.5","17.2","21.8","2405","Male","All Ages","All Races","All Grades"
"2012","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","13.2","11.7","14.7","3520","Female","All Ages","All Races","All Grades"
"2012","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","25.2","23.7","26.7","5925","Overall","All Ages","All Races","All Grades"
"2012","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","29.1","26.7","31.5","2405","Male","All Ages","All Races","All Grades"
"2012","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","21.7","20.0","23.4","3520","Female","All Ages","All Races","All Grades"
"2012","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","58.6","56.8","60.4","5925","Overall","All Ages","All Races","All Grades"
"2012","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","51.4","48.6","54.2","2405","Male","All Ages","All Races","All Grades"
"2012","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","65.1","63.0","67.2","3520","Female","All Ages","All Races","All Grades"
"2011","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","18.1","16.8","19.4","7669","Overall","All Ages","All Races","All Grades"
"2011","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","19.5","17.5","21.5","3094","Male","All Ages","All Races","All Grades"
"2011","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","16.8","15.2","18.4","4575","Female","All Ages","All Races","All Grades"
"2011","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","25.4","24.1","26.7","7669","Overall","All Ages","All Races","All Grades"
"2011","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","28.1","26.1","30.1","3094","Male","All Ages","All Races","All Grades"
"2011","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","23.0","21.5","24.5","4575","Female","All Ages","All Races","All Grades"
"2011","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","56.4","54.9","57.9","7669","Overall","All Ages","All Races","All Grades"
"2011","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","52.4","50.0","54.8","3094","Male","All Ages","All Races","All Grades"
"2011","New York","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","60.2","58.3","62.1","4575","Female","All Ages","All Races","All Grades"
"2015","North Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","19.0","17.8","20.2","6499","Overall","All Ages","All Races","All Grades"
"2015","North Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","21.9","20.0","23.8","2779","Male","All Ages","All Races","All Grades"
"2015","North Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","16.3","14.7","17.9","3720","Female","All Ages","All Races","All Grades"
"2015","North Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","25.8","24.5","27.1","6499","Overall","All Ages","All Races","All Grades"
"2015","North Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","29.1","27.1","31.1","2779","Male","All Ages","All Races","All Grades"
"2015","North Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","22.8","21.2","24.4","3720","Female","All Ages","All Races","All Grades"
"2015","North Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","55.2","53.7","56.7","6499","Overall","All Ages","All Races","All Grades"
"2015","North Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","49.0","46.7","51.3","2779","Male","All Ages","All Races","All Grades"
"2015","North Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","60.9","59.0","62.8","3720","Female","All Ages","All Races","All Grades"
"2014","North Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","19.1","17.9","20.3","6982","Overall","All Ages","All Races","All Grades"
"2014","North Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","21.9","20.1","23.7","2963","Male","All Ages","All Races","All Grades"
"2014","North Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","16.5","15.0","18.0","4019","Female","All Ages","All Races","All Grades"
"2014","North Carolina","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","24.4","23.2","25.6","6982","Overall","All Ages","All Races","All Grades"
